191	183	200	Anacleto Canabal 	116	0	1810.34	0.95	1	1	1	1.03	1	1768.84	1	1	189.133.84.192	dsl-189-133-84-192-dyn.prod-infinitum.com.mx	0	1970-01-01	52	2014-08-09
192	183	201	Fracc. las mercedes cerca del oxxo 	105	0	1809.52	1.2	1	1	1	1.01	0.95	2086.71	1	1	189.133.84.192	dsl-189-133-84-192-dyn.prod-infinitum.com.mx	0	1970-01-01	52	2014-08-09
193	183	202	Villa Parrilla	105	0	2000	0.95	1	1	1	1.01	0.9	1729.78	1	1	189.133.84.192	dsl-189-133-84-192-dyn.prod-infinitum.com.mx	0	1970-01-01	52	2014-08-09
194	187	203	Ranchería Oriente interior.	10000	0	70	0.9	1	1	1	1.44	1	90.63	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-10
195	188	204	Ranchería Oriente interior.	10000	0	70	0.9	1	1	1	1.44	1	90.63	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-10
196	189	205	Poblado C-16 Cárdenas, Tabasco	160000	0	0.34	0	0	0	0	2.63	0	0	1	1			0	1970-01-01	0	1970-01-01
197	189	206	Poblado C29 Cardenas	15000	0	14.67	0	0	0	0	1.77	0	0	1	1			0	1970-01-01	0	1970-01-01
198	189	207	Miguel Hidalgo 1a Secc. - Cárdenas - Tabasco	550000	0	100	0	0	0	0	3.23	0	0	1	1			0	1970-01-01	0	1970-01-01
199	190	208	CALLE EUCALITO MZ 11, LT 3, DEL FRACC. BOSQUE DE ARABA	105	0	1200	0.8	1	1	1	1	0.9	864	1	1	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-13
202	190	211	JOSE NATALIO VIDAL CARRERA, PARRILLA I	119	0	1260.5	0.8	1	1	1	1.02	0.9	926.69	1	1	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-12
203	191	212	Terreno ubicado en Ranchería El Limón Paraíso, Tabasco	88090	0	300	1	1	1	1	1.47	0.9	396.95	1	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-12
204	191	213	Terreno en Ranchería El Escribano Paraíso, Tabasco	10000	0	350	0.8	1	1	1	1.02	0.9	257.8	1	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-12
205	191	214	Ranchería Las Flores 2da Sección Paraíso, Tabasco	30000	0	110	0.8	1	1	1	1.23	0.9	97.3	1	1	189.133.68.188	dsl-189-133-68-188-dyn.prod-infinitum.com.mx	0	1970-01-01	1	2014-08-12
206	190	215	ATRAS DEL ASILO CASA DEL ARBOL - S/N PARRILA I	105	0	857.14	1	1	1	1	1	0.95	814.28	1	1	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-12
207	190	216	SECTOR LAS PALMAS - MEDELLIN Y PIGUA 3ra. SECC.	422.85	0	283.79	1.2	1	1	1	1.26	0.95	408.07	1	1	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-12
208	192	217	Col. Limon	200	0	600	0.9	0.8	1	1	0	0.8	0	1	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-12
209	193	218	Q. ARAUZ POR HOSPITAL	200	0	650	0	0	0	0	0	0	0	1	1			0	1970-01-01	0	1970-01-01
210	195	219	BUENAVISTA 1RA. SECCIÓN KM. 6+500 DEL MUNICIPIO DEL CENTRO, TABASCO.	1400	0	607.14	1	1	0.8	1	1.05	0.95	482.46	1	1	189.133.87.176	dsl-189-133-87-176-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-10-06
211	195	220	BUENAVISTA PASANDO EL RETEN DE TRANSITO	1077	0	928.51	0.9	1	0.8	0.9	1	0.95	572.09	1	1	189.133.87.176	dsl-189-133-87-176-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-10-06
212	195	221	BUENAVISTA POR DENTRO, FRACC. LA CRUZ	2700	0	166.67	0.9	1	1	1	1.15	0.95	164.1	1	1	187.175.26.248	dsl-187-175-26-248-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-09-02
213	199	222	R/A Benito Juárez 1ra Sección	10000	0	6	1.2	1.15	1	1	0	0.9	0	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	1970-01-01	9	2014-08-15
214	199	223	Villa Jalupa	340	0	211.76	0	0	0	0	0	0	0	1	1			0	1970-01-01	0	1970-01-01
215	199	224	R/A Benito Juárez 1ra Sección	350000	0	8.57	0	0	0	0	0	0	0	1	1			0	1970-01-01	0	1970-01-01
