173	172	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1000 M		15	5	5	TERRENOS SIMILARES AL VALUADO.	TERRENO CON VISTA AL SUROESTE SOBRE EL CAMINO DE ACCESO DE 4.00 METROS DE ANCHO QUE CONECTA AL NOROESTE CON LA CARRETERA PARAÍSO- COMALCALCO.	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-07
174	173	1	0	0	0	1	1	1	0	1	0		1	1	0	1	0	0	1	0	0	0			50	6	5	Casa habitación de un nivel. 	Por la Carretera Federal Paraíso-Comalcalco. 	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
175	174	1	0	0	0	1	1	1	0	1	0		1	1	0	1	0	0	1	0	0	0	1000 metros.		50	6	5	Casa habitación de un nivel.	Por la Carretera Federal Paraíso-Comalcalco.	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
176	175	1	0	0	0	1	1	1	0	1	0		1	1	0	1	0	0	1	0	0	0	1000 metros.		50	6	5	Casa habitación de un nivel. 	Por la Carretera Federal Paraíso-Comalcalco.	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
177	176	1	0	0	0	1	0	1	1	1	0		1	1	0	0	0	0	1	0	0	0	1000 metros.		30	5	5	Dispersas de un nivel. 	Por la Carretera Vecinal Punta Brava-El Recreo. 	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
178	177	0	0	0	0	0	0	0	0	0	0		1	1	0	1	0	0	1	1	0	0	1000 metros.		50	6	2	Casa habitación y comercial y de servicios industriales. 	Camino vecinal Los Milla. 	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
179	178	0	0	0	0	0	0	0	0	0	0		1	1	0	1	0	0	1	1	0	0	1000 metros.		50	6	2	Casa habitación, comercial y de servicios. 	Camino Vecinal Los Milla. 	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
180	179	0	0	0	0	0	0	0	0	0	0		1	1	0	1	0	0	1	1	0	0	1000 metros.		50	6	2	Casa habitación, comercial y de servicios.	Camino vecinal Los Milla. 	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
181	180	1	0	0	0	1	0	0	0	1	0		1	1	0	1	0	0	1	0	0	0	1000 metros.		40	6	2	Casa habitación.	Por la Carretera Estatal Paraíso-Barra de Tupilco. 	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
182	181	1	0	0	0	1	0	0	0	0	0		1	1	0	0	0	0	1	0	0	0	1000 metros.		30	5	5	Casa habitación dispersas.	Por la Carretera Vecinal a Monte Adentro. 	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
