140	253	TOTAL	2642.25	1	0.95	1	1	0.95	0.9	54.15	100	143077.84	1	1	187.175.68.161	dsl-187-175-68-161-dyn.prod-infinitum.com.mx	46	2014-09-03	46	2014-09-03
141	254	TOTAL	10428.44	1	1	1	1	1	1	10	100	104284.4	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-03	9	2014-09-03
142	260	TOTAL	200.4	1	1	1	1	1	1	200	100	40080	1	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	46	2014-09-03	46	2014-09-03
143	261	TOTAL	108.35	1	1	1	1	1	1	200	100	21670	1	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	46	2014-09-03	0	1970-01-01
144	262	TOTAL	60000	1	1	1	1	1	1	20	100	1200000	1	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	46	2014-09-03	46	2014-09-03
145	252	TOTAL	131	1	1	1	1	1	1	3452	100	452212	1	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	46	2014-09-03	46	2014-09-03
146	271	UNICA	56	0.75	1	1	1	1	0.75	6300.75	100	352842	1	1	189.236.196.242	dsl-189-236-196-242-dyn.prod-infinitum.com.mx	41	2014-09-04	41	2014-09-11
147	273	TOTAL	57.77	1	1	0.6	1	1	0.6	2957.4	100	170849	1	1	189.236.225.44	dsl-189-236-225-44-dyn.prod-infinitum.com.mx	46	2014-09-04	46	2014-09-04
148	263	TOTAL	71821.31	0.5	0.65	1	1	0.65	0.21	1.48	100	106295.54	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-04	9	2014-09-04
149	241	TOTAL	241.69	0.9	0.9	1	1	1	0.81	567	100	137038.23	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-04	9	2014-09-04
150	239	TOTAL	243.71	0.8	0.9	1	1	1	0.72	504	100	122829.84	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-04	9	2014-09-04
152	278	TOTAL	125	1	1	1	1	1	1	1030	100	128750	1	1	189.243.90.215	dsl-189-243-90-215-dyn.prod-infinitum.com.mx	46	2014-09-07	0	1970-01-01
153	279	TOTAL LOTE 2	607.5	1	0.9	1	1	0.8	0.72	216	100	131220	1	1	187.175.63.196	dsl-187-175-63-196-dyn.prod-infinitum.com.mx	46	2014-09-08	46	2014-09-08
154	280	total	292.4	1	1	1	1	1	1	500	100	146200	1	1	189.236.226.95	dsl-189-236-226-95-dyn.prod-infinitum.com.mx	46	2014-09-08	0	1970-01-01
155	268	TOTAL	10999.66	1	1	1	1	1	1	10	100	109996.6	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-08	9	2014-09-21
156	269	TOTAL	25115	1.1	1	1	1	1	1.1	11	100	276265	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-08	9	2014-09-08
157	276	TOTAL	21999.34	0.9	1	1	1	1	0.9	9	100	197994.06	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-08	9	2014-09-21
158	281	TOTAL	3041	1	1	1	1	1	1	100	100	304100	1	1	189.236.226.95	dsl-189-236-226-95-dyn.prod-infinitum.com.mx	46	2014-09-08	46	2014-09-08
159	274	UNICA	374	1	1	1	1	1	1	300	100	112200	1	1	189.236.196.242	dsl-189-236-196-242-dyn.prod-infinitum.com.mx	41	2014-09-09	41	2014-09-09
160	258	TOTAL	77.99	0.9	0.85	0.8	1	0.85	0.52	416.16	100	32456.32	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-09	9	2014-09-09
162	282	total	253.89	1	1	1	1	1	1	900	100	228501	1	1	103.25.58.14	103.25.58.14	46	2014-09-09	0	1970-01-01
163	243	TOTAL	11847	0.6	0.65	1	1	0.65	0.25	7.61	100	90155.67	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-09	9	2014-09-09
165	245	TOTAL	11847	0.7	0.65	1	0.95	0.65	0.28	5.62	100	66580.14	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-09	9	2014-09-10
166	264	TOTAL	706.91	0.98	1	1	1	1	0.98	98	100	69277.18	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-10	9	2014-09-10
167	285	TOTAL	762.69	1	1	1	1	1	1	300	100	228807	1	1	103.25.58.14	103.25.58.14	46	2014-09-10	46	2014-09-10
168	275	UNICA	2000	1	1	1	1	1	1	500	100	1000000	1	1	189.236.196.242	dsl-189-236-196-242-dyn.prod-infinitum.com.mx	41	2014-09-11	0	1970-01-01
169	286	TOTAL	291.23	1	1	1	1	1	1	200	100	58246	1	1	189.243.90.252	dsl-189-243-90-252-dyn.prod-infinitum.com.mx	46	2014-09-11	0	1970-01-01
170	287	TOTAL	2381.93	0.8	0.8	1	1	0.8	0.51	102.4	100	243909.63	1	1	189.243.90.252	dsl-189-243-90-252-dyn.prod-infinitum.com.mx	46	2014-09-11	46	2014-09-11
171	289	TOTAL	180	1	1	1	1	1	1	100	100	18000	1	1	189.243.90.252	dsl-189-243-90-252-dyn.prod-infinitum.com.mx	46	2014-09-11	0	1970-01-01
172	291	TOTAL	113.38	1.12	1	1	1	1	1.12	3673.6	100	416512.77	1	1	187.175.56.100	dsl-187-175-56-100-dyn.prod-infinitum.com.mx	46	2014-09-14	46	2014-09-14
173	292	UNICA	540	1	1	1	1	1	1	400	100	215998.4	1	1	189.133.107.14	dsl-189-133-107-14-dyn.prod-infinitum.com.mx	41	2014-09-16	0	1970-01-01
174	283	TOTAL	1361.5	1	1	1	1	1	1	400	100	544600	1	1	189.243.89.189	dsl-189-243-89-189-dyn.prod-infinitum.com.mx	46	2014-09-16	46	2014-09-24
175	288	UNICA	116	1	0.8	1	1	1	0.8	3326.4	100	385862.4	1	1	189.133.126.228	dsl-189-133-126-228-dyn.prod-infinitum.com.mx	41	2014-09-17	41	2014-09-17
176	295	TOTAL	750	1	0.85	1	1	0.85	0.72	144.5	100	108375	1	1	187.175.59.32	dsl-187-175-59-32-dyn.prod-infinitum.com.mx	46	2014-09-19	46	2014-09-19
177	296	TOTAL	96	1	1	1	1	1	1	500	100	48000	1	1	187.175.59.32	dsl-187-175-59-32-dyn.prod-infinitum.com.mx	46	2014-09-19	0	1970-01-01
178	297	TOTAL	10966.44	0.9	0.95	1	1	0.9	0.77	15.39	100	168773.51	1	1	187.175.59.32	dsl-187-175-59-32-dyn.prod-infinitum.com.mx	46	2014-09-19	46	2014-09-19
