183	184	0	1861.78	1862	0	0	0	0	0	0	98	0	182480	0	0	0	1	189.133.84.192	dsl-189-133-84-192-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	52	09/08/14 23:12
184	185	9439.66	504.15	500	9439.66	9439.66	3624.83	3624.83	3624.83	0	0	100	362480	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	09/08/14 12:22
185	186	0	0	0	0	0	0	0	0	0	1444.78	0	0	0	0	0	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	01/01/70 0:00	9	09/08/14 14:13
186	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
187	188	0	0	0	0	0	0	0	0	0	1128.01	0	0	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	10/08/14 18:36
188	189	0	0	0	0	0	0	0	0	0	1128.01	0	0	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	10/08/14 18:37
189	190	0	0	0	0	0	0	0	0	0	0	147.84	0	0	0	0	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	01/01/70 0:00	9	11/08/14 10:27
190	191	0	753.26	800	0	0	0	0	0	0	105	0	84000	0	0	0	1	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	41	13/08/14 21:27
191	192	6919.87	250.68	300	5555.56	9259.26	5688.43	4750	7500	0	0	815.74	4640280	0	0	0	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	12/08/14 16:47
192	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
193	194	0	0	0	0	0	0	0	0	0	1510	150	0	0	0	0	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	12/08/14 19:37
194	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
195	196	0	340.89	300	0	0	0	0	0	0	115.852	130.75	0	0	0	0	1	189.133.87.176	dsl-189-133-87-176-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	41	06/10/14 15:16
197	198	0	686.99	700	0	0	0	0	0	0	299.1	0	209370	0	0	0	1	189.133.88.15	dsl-189-133-88-15-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	41	27/08/14 18:17
198	199	0	803.46	800	0	0	0	0	0	0	0	40.89	0	0	0	0	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	41	16/08/14 1:24
199	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	15/08/14 18:07
200	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
201	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
202	203	15992.06	7884.09	7884	14285.71	17500	17224.57	14779.29	19033.93	0	0	91.86	1582250	0	0	0	1	189.133.136.0	189.133.136.0	0	01/01/70 0:00	52	20/08/14 23:23
203	204	8383.4	978.46	1000	4034.09	15243.9	5426.03	2468.86	10426.83	0	0	183.14	993720	0	0	0	1	187.175.37.226	dsl-187-175-37-226-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	20/08/14 12:15
205	206	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	1	187.175.69.51	dsl-187-175-69-51-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	28/08/14 17:46
206	207	7759.58	1140.05	1140	4034.09	9761.9	4801.71	3630.68	6404.79	0	0	156.54	751660	0	0	0	1	187.175.69.51	dsl-187-175-69-51-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	28/08/14 17:03
207	208	0	447.47	400	0	0	0	0	0	0	800	0	320000	0	0	0	1	187.175.69.51	dsl-187-175-69-51-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	28/08/14 17:17
208	209	0	0	0	0	0	0	0	0	0	9019.28	0	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	04/09/14 11:34
209	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
210	211	0	5413.55	5414	0	0	0	0	0	0	68.295	0	369750	0	0	0	1	189.236.254.45	dsl-189-236-254-45-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	52	02/09/14 21:25
211	212	0	73.07	70	0	0	0	0	0	0	8900	0	623000	0	0	0	1	187.175.1.141	dsl-187-175-1-141-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	25/08/14 21:55
